Name,Código,Local,Calle,Población,Tipo de cliente,Cod. Transporte,Transporte,Frecuencia,Kilos Promedio Semanal,Latitud,Longitud
Peumo,3200127935,Caceres Gonzalez Juana Hortensia,Ruta H 66 G 841,Peumo,Foodservice,V1155,V1155,M J S,24,-34.39363,-71.16125
Peumo,3200138780,Antillanca Villavicencio Jorge Nest,Walker Martinez 440,Peumo,Foodservice,V1155,V1155,M J S,0,-34.394578,-71.168902
Peumo,3200165547,Gend de Chile Dirección Reg VI Regi,Leon XII 95,Peumo,Foodservice,V1155,V1155,M J S,278,-34.396175,-71.16766
Peumo,3200169722,Moran Silva Gabriel Patricio,Walker Martinez 368 C,Peumo,Foodservice,V1155,V1155,M J S,78,-34.392382,-71.16881
Peumo,3200180324,Gonzalez Mussa Maria Gabriela Paz,La Cantera Cerro Lote B,Peumo,Foodservice,V1155,V1155,M J S,0,-34.3940854,-71.1589449
Peumo,3200182322,Campos Fuentes Hector Hernan,Walker Martinez 336 Locales 4 y 5,Peumo,Foodservice,V1155,V1155,M J S,77,-34.3916956,-71.1724034
Peumo,3200190072,Espinoza Avila  Julian Andres,Av Bernardo OHiggins 783,Peumo,Foodservice,V1155,V1155,M J S,14,-34.385914,-71.17476
Peumo,3200210218,Contreras Contreras Anlli Pricila,B Ohiggins 761,Peumo,Foodservice,V1155,V1155,M J S,0,-34.394509,-71.163621
Peumo,3200213045,Kaixuan Zhang,Exequiel Gonzalez Cortes 045,San Vicente,Foodservice,V1155,V1155,M J S,88,-34.3924106,-71.167409
Peumo,3200215610,Vidal Benavides Bryan Antony,Víctor Achurra 175,Peumo,Foodservice,V1155,V1155,M J S,103,-34.3888528,-71.1759534
Peumo,3200230742,La Pica de Angelica SPA,Carret de Fruta 6610 Lote B La Cant,Peumo,Foodservice,V1155,V1155,M J S,55,-34.39555,-71.158325
Peumo,3200233409,El Bosque SPA,Bernardo Ohiggins 218,Peumo,Foodservice,V1155,V1155,M J S,0,-34.3883423,-71.1711764
Pichidegua,13484,Rubio Moya Silvia del Carmen,Avenida Ignacio Carrera Pinto 88,Pichidegua,Foodservice,V1155,V1155,L W V,19,-34.368123,-71.262437
Pichidegua,3200009686,Silva Acuña Joaquin Eduardo,Ignacio Carrera Pinto S/N,Pichidegua,Foodservice,V1155,V1155,L W V,19,-34.366337,-71.267062
Pichidegua,3200027196,Ruz Flores Rosa Elvira,Independencia 572,Pichidegua,Foodservice,V1155,V1155,L W V,73,-34.358355,-71.282387
Pichidegua,3200061757,Garrido Orellana Carmen Silvia,Santa Maria 190,Pichidegua,Foodservice,V1155,V1155,L W V,21,-34.35484,-71.2868
Pichidegua,3200112094,Serv de Salud Hospital Pichidegua,O'Higgins 160,Pichidegua,Foodservice,V1155,V1155,L W V,0,-34.35815,-71.28282
Pichidegua,3200143139,Restaurantes Damian Rivera Araya EI,Covadonga 75,Pichidegua,Foodservice,V1155,V1155,L W V,37,-34.35733,-71.2828
Pichidegua,3200149417,Rojas Gonzalez Marjorie Ruth,Ignacio Carrera Pinto Local 2 1240,Pichidegua,Foodservice,V1155,V1155,L W V,91,-34.363772891922444,-71.27315794700105
Pichidegua,3200166729,Cornejo Acevedo Maria Michel,Santa Maria 229,Pichidegua,Foodservice,V1155,V1155,L W V,0,-34.3547554,-71.2889522
Pichidegua,3200215880,CafeteriaTomas V Perez Cerda EIRL,Independencia 530,Pichidegua,Foodservice,V1155,V1155,L W V,15,-34.357872,-71.28274
Pichidegua,3200246274,Sociedad Dab SPA,Ignacio Carrera Pinto 1069,Pichidegua,Foodservice,V1155,V1155,L W V,824,-34.3640659,-71.2723008
Pichilemu Poniente,17502,Morales Gonzalez Maria de los Dolor,Angel Gaete 237,Pichilemu,Foodservice,V4019,V4019,M V,20,-34.386,-72.005
Pichilemu Oriente,30140,Piña Vargas Edith del Carmen,Avenida Cahuil S/N,Pichilemu,Foodservice,V4019,V4019,M V,50,-34.3907,-71.9956
Pichilemu Poniente,47917,Peña Fuenzalida Angela Mercedes,Anibal Pinto 212 C,Pichilemu,Foodservice,V4019,V4019,M V,121,-34.3869,-72.0058
Pichilemu Poniente,85011,Orellana Cornejo Domingo Efrain,J J Prieto 389,Pichilemu,Foodservice,V4019,V4019,M V,64,-34.388796,-72.006931
Pichilemu Poniente,90136,Ramirez Ezcalona Adriana Del Carmen,Jose Joaquin Aguirre 128,Pichilemu,Foodservice,V4019,V4019,M V,0,-34.386375,-72.00471
Pichilemu Poniente,3200010944,Soc Comercial Hotel Montecarlo Ltda,Anibal Pinto 234,Pichilemu,Foodservice,V4019,V4019,M V,52,-34.387093,-72.00558
Pichilemu Poniente,3200091036,Peña Fuenzalida SPA,Anibal Pinto 168 B,Pichilemu,Foodservice,V4019,V4019,M V,1737,-34.386905,-72.005392
Pichilemu Poniente,3200111745,La Casa Verde Limitada,Avenida Ortuzar 215,Pichilemu,Foodservice,V4019,V4019,M V,0,-34.385433,-72.00428
Pichilemu Poniente,3200156064,Calderon Calderon Elizabeth del Car,Anibal Pinto 231,Pichilemu,Foodservice,V4019,V4019,M V,48,-34.3871036,-72.006132
Pichilemu Poniente,3200158408,Cornejo Morales Barbara Nicole,Anibal Pinto 133,Pichilemu,Foodservice,V4019,V4019,M V,122,-34.3871945,-72.0061658
Pichilemu Poniente,3200170659,Borquez y Osorio Ltda,Anibal Pinto 105 C,Pichilemu,Foodservice,V4019,V4019,M V,148,-34.38657,-72.004974
Pichilemu Poniente,3200174329,Nunez Nunez Mauricio Belarmino,Manuel Rodriguez 132,Pichilemu,Foodservice,V4019,V4019,M V,0,-34.388336,-72.00384
Pichilemu Oriente,3200186604,Pollo Surf SPA,Av Cahuil 688,Pichilemu,Foodservice,V4019,V4019,M V,0,-34.394474,-71.99564
Pichilemu Poniente,3200191707,Aguilar Astaburuaga Cristian Andres,Av Ortuzar 275,Pichilemu,Foodservice,V4019,V4019,M V,0,-34.385848,-72.004057
Pichilemu Oriente,3200207976,Zambrano Fonseca Wuilder Eslander,Av Cahuil 442,Pichilemu,Foodservice,V4019,V4019,M V,0,-34.39234,-71.99566
Pichilemu Oriente,3200213893,Transportes Rafael J Diaz D EIRL,Campo Lindo M X S 5,Pichilemu,Foodservice,V4019,V4019,M V,0,-34.3898592,-71.9960194
Pichilemu Poniente,3200223325,Peña Gonzalez Jose Manuel,Anibal Pinto 286,Pichilemu,Foodservice,V4019,V4019,M V,57,-34.3872061,-72.0058336
Pichilemu Oriente,3200234386,Sociedad Gastronomica L y T SPA,Av Ortuzar 108,Pichilemu,Foodservice,V4019,V4019,M V,64,-34.3847617,-72.0041249
Pichilemu Poniente,3200235147,Cepeda Arenas Jose Roberto,Manuel Rodriguez 404,Pichilemu,Foodservice,V4019,V4019,M V,25,-34.38967,-72.00649
Pichilemu Oriente,3200236387,Bar Y Restaurante Pulpo SPA,Calle Ortuzar 275,Pichilemu,Foodservice,V4019,V4019,M V,27,-34.3857492,-72.0038532
Pichilemu Oriente,3200243714,Sociedad Comercial Ima LTDA,Av Cahuil Lt 2,Pichilemu,Foodservice,V4019,V4019,M V,24,-34.4365167,-72.0008242
Pichilemu Poniente,3200246303,Alimentos Eduardo M Guajardo Zuñiga,Ginebra 884,Pichilemu,Foodservice,V4019,V4019,M V,116,-34.3906072,-72.021458
Pichilemu Poniente,3200247373,Perez Perez Erik Esteban,Camino Vecinal 280,Pichilemu,Foodservice,V4019,V4019,M V,7,-34.4116617,-72.0233083
Pichilemu Poniente,3200245558,Sos Playabar SPA,Joaquin Prieto sn,Pichilemu,Foodservice,V4019,V4019,M V,28,-34.387449,-72.007833
Pichilemu Poniente,3200247933,Servicios Gastronomicos Malibu SPA,Anibal Pinto 231,Pichilemu,Foodservice,V4019,V4019,M V,34,-34.3871323,-72.0058365
Pichilemu Poniente,3200248790,Pavez Morales Maria Eliana,Angel Gaete 237,Pichilemu,Foodservice,V4019,V4019,M V,17,-34.3861343,-72.0051208
Pichilemu Oriente,3200248679,Fruit Naturals SPA,Av Daniel Ortuzar 108,Pichilemu,Foodservice,V4019,V4019,M V,20,-34.3848289,-72.0042157
Pichilemu Poniente,3200230416,Comercializadora RDS SPA,Av Cahuil 238 L A,Pichilemu,Foodservice,V4019,V4019,M V,0,-34.3870214,-72.0071639
Pichilemu Poniente,3200248988,Panificadora Tanume SPA,Av Comercio 1689,Pichilemu,Foodservice,V4019,V4019,M V,15,-34.4003196,-72.0235391
Pichilemu Poniente,38877,Flores Cataldo Freddy Angel,Avenida Costanera 902,Pichilemu,Foodservice,V4019,V4019,M V,240,-34.3840318,-72.0135555
Pichilemu Poniente,54336,Soc Hot Turistica y Com Hecmar Ltda,Av Comercio 614,Pichilemu,Foodservice,V4019,V4019,M V,47,-34.3919854,-72.0152247
Pichilemu Poniente,3200000881,Forte Peretti Gianinna Cecilia,Las Acacias 596,Pichilemu,Foodservice,V4019,V4019,M V,9,-34.389701,-72.018676
Pichilemu Poniente,3200056701,Soc Hotelera Gast Aguirre Aguirre L,Av Agustin Rose 339,Pichilemu,Foodservice,V4019,V4019,M V,41,-34.3874,-72.0077
Pichilemu Poniente,3200082521,Soc Gastr y Hotelera Renacer Spa,Agustin Ross 704,Pichilemu,Foodservice,V4019,V4019,M V,92,-34.385674,-72.01244
Pichilemu Poniente,3200105122,Cafeteria y Restaurante Terra Café,Av comercio 1955 A,Pichilemu,Foodservice,V4019,V4019,M V,20,-34.3875886,-72.0063997
Pichilemu Poniente,3200128564,Soc Com y Ser Gastro Tronador SPA,Cahuil SN,Pichilemu,Foodservice,V4019,V4019,M V,61,-34.4812651,-72.0115314
Pichilemu Poniente,3200140042,Sociedad Gastronomica L y T SPA,Av Costanera 826,Pichilemu,Foodservice,V4019,V4019,M V,0,-34.384262,-72.012886
Pichilemu Poniente,3200140896,Soc Gastr Hotelera y Com Donde Esau,Av Costanera 604,Pichilemu,Foodservice,V4019,V4019,M V,0,-34.38495,-72.01112
Pichilemu Poniente,3200144441,Diaz Maldonado Juan Esteban,Av Agustin Ross 427,Pichilemu,Foodservice,V4019,V4019,M V,97,-34.38671,-72.00993
Pichilemu Poniente,3200145500,Sociedad Comercial Yevenes y Compañ,Dionisio Acevedo 51,Pichilemu,Foodservice,V4019,V4019,M V,285,-34.3856,-72.0079
Pichilemu Poniente,3200146403,Teran y Gilberto SPA,Agustin Ross 475,Pichilemu,Foodservice,V4019,V4019,M V,7,-34.3880787,-72.008878
Pichilemu Poniente,3200146412,Petrel Lauquen SPA,Av Costanera 350 K,Pichilemu,Foodservice,V4019,V4019,M V,30,-34.38506,-72.00968
Pichilemu Poniente,3200154067,Gastronomica Teixeira & Melelli SPA,Federico Urrazuriz 327 A,Pichilemu,Foodservice,V4019,V4019,M V,0,-34.3865498,-72.0075607
Pichilemu Poniente,3200154911,Hotel Anna Ozerova EIRL,Nueva 7 Playa Hermosa 395,Pichilemu,Foodservice,V4019,V4019,M V,20,-34.39898,-72.02217
Pichilemu Poniente,3200159382,Blanco Pavez Diego Hernan,Av Costanera 730,Pichilemu,Foodservice,V4019,V4019,M V,106,-34.384808,-72.011986
Pichilemu Poniente,3200159505,Soto Espinoza María Laura,JJ Prieto 110,Pichilemu,Foodservice,V4019,V4019,M V,0,-34.3864817,-72.0081052
Pichilemu Poniente,3200160544,Llanos Sepúlveda  Luis Miguel,Avda Costanera 826,Pichilemu,Foodservice,V4019,V4019,M V,116,-34.3843073,-72.0128177
Pichilemu Poniente,3200165515,Restaurant Mi Tercer TIiempo SPA,Jose Joaquin Aguirre 117,Pichilemu,Foodservice,V4019,V4019,M V,59,-34.3858064,-72.0086851
Pichilemu Poniente,3200166479,Nicolás Bravo V Pizzería  EIRL,Av Comercio 2241 Local 18,Pichilemu,Foodservice,V4019,V4019,M V,0,-34.40506,-72.02556
Pichilemu Poniente,3200167111,Rivera y Egenau Limitada,Costanera 1039 350 G,Pichilemu,Foodservice,V4019,V4019,M V,116,-34.385003,-72.011563
Pichilemu Poniente,3200171506,Donoso Inversiones SPA,Av Costanera 350 H,Pichilemu,Foodservice,V4019,V4019,M V,87,-34.38508,-72.00875
Pichilemu Oriente,3200171533,Caviedes Galvez Marcela del Carmen,Av E Merino 105,Pichilemu,Foodservice,V4019,V4019,M V,59,-34.39349,-72.01467
Pichilemu Poniente,3200171643,Comercializadora Duran & Yañez Ltda,Av Comercio 2621 Local 7,Pichilemu,Foodservice,V4019,V4019,M V,23,-34.409178,-72.026448
Pichilemu Poniente,3200171807,Inversiones Crf SPA,Av Millaco 534 Loc 14 A,Pichilemu,Foodservice,V4019,V4019,M V,36,-34.3905064,-72.0154359
Pichilemu Poniente,3200174719,Listo El Pollo Limitada,Av Comercio 404 Local D,Pichilemu,Foodservice,V4019,V4019,M V,233,-34.390064,-72.01378
Pichilemu Poniente,3200182555,Colchagua Corner SPA,Comercio 705,Pichilemu,Foodservice,V4019,V4019,M V,48,-34.392788,-72.015945
Pichilemu Poniente,3200185547,Milla Alarcon Juan Enrique,Av Agustin Ross 359,Pichilemu,Foodservice,V4019,V4019,M V,35,-34.3871649,-72.0094059
Pichilemu Poniente,3200186094,Donoso Gomez Yamila Karina,Agustin Ross 392 A,Pichilemu,Foodservice,V4019,V4019,M V,0,-34.3873012,-72.0099399
Pichilemu Poniente,3200189074,Trabun Suyai SPA,Pje 1 Lt 9  V Esperanza,Pichilemu,Foodservice,V4019,V4019,M V,0,-34.398998,-72.024238
Pichilemu Poniente,3200193071,Lopez Avila Eduardo Gaston,Comercio 1539,Pichilemu,Foodservice,V4019,V4019,M V,22,-34.4002754,-72.0235176
Pichilemu Poniente,3200214211,Sociedad CYK Impeke SPA,Terminal Infiernillo Maria Luisa,Pichilemu,Foodservice,V4019,V4019,M V,0,-34.3902841,-72.0151868
Pichilemu Poniente,3200214589,Arcol Inversiones Ltda,Dionisio Acevedo 386,Pichilemu,Foodservice,V4019,V4019,M V,246,-34.387259,-72.0069145
Pichilemu Poniente,3200214632,Barria Jorge SPA,Av Costanera 350,Pichilemu,Foodservice,V4019,V4019,M V,0,-34.3851733,-72.0086954
Pichilemu Poniente,3200217750,Coliñir Saldias SPA,Agustin Ross 096,Pichilemu,Foodservice,V4019,V4019,M V,175,-34.3861815,-72.0083929
Pichilemu Poniente,3200218108,Soc Gastrom Hotelera Comercial y de,Av Costanera 604,Pichilemu,Foodservice,V4019,V4019,M V,113,-34.3848966,-72.0109408
Malloa,3200215643,Bcn Activa SA,Fundo Las Pataguas SN,Rengo,Foodservice,V3965,V3965,L W,55,-34.3921871,-70.9391221
,3200016765,Clavijo Vargas Arturo Hernan EIRL,Presidente German Riesco 760,San Vicente,Foodservice,V3294,Medina Flores Luis Hipolito,LWV,20,-34.439526,-71.075912
,3200070740,Pizzeria Al Tiro Pizza Ltda,German Riesco 561,San Vicente,Foodservice,V3294,Medina Flores Luis Hipolito,V,22,-34.4405,-71.0756
,3200143898,Palma Venegas Felipe Santiago,German Riesco 491 Local 1,San Vicente,Foodservice,V3294,Medina Flores Luis Hipolito,L,0,-34.428257,-71.057703
,3200153506,Productora Victor Canales Arriaza E,German Riesco 602,San Vicente,Foodservice,V3294,Medina Flores Luis Hipolito,V,76,-34.4403909,-71.0746089
,3200189243,Meza y Cia Limitada,Casa 31 El Cardal,San Vicente,Foodservice,V3294,Medina Flores Luis Hipolito,L,0,-34.453632,-71.08018
,3200213052,Garcia Reyes Sandro Celedonio,German Riesco 414,San Vicente,Foodservice,V3294,Medina Flores Luis Hipolito,LWV,41,-34.4406303,-71.0723793
,3200218111,Inversiones Rosedi SPA,Carlos Walker 321,San Vicente,Foodservice,V3294,Medina Flores Luis Hipolito,LWV,0,-34.44044,-71.0759
,3200228474,Servicios Gastronómicos Black Burge,Luis Brown 64,San Vicente,Foodservice,V3294,Medina Flores Luis Hipolito,MJS,28,-34.4380531,-71.0748215
,3200231019,Inversiones Cubillos SPA,German Riesco 595,San Vicente,Foodservice,V3294,Medina Flores Luis Hipolito,M,23,-34.4395752,-71.0745573
,3200235230,Saldias Saldias Daniela Alejandra,El Cardal 251,San Vicente,Foodservice,V3294,Medina Flores Luis Hipolito,WV,0,-34.448664,-71.0697508
,3200235227,Valdes y Blanc Ltda,German riesco 609,San Vicente,Foodservice,V3294,Medina Flores Luis Hipolito,LWV,30,-34.440064,-71.074733
,3200237291,Sacar Spa,German Riesco 414,San Vicente,Foodservice,V3294,Medina Flores Luis Hipolito,LWV,44,-34.44109,-71.07199
,3200242528,Parrilladas y Centro Eventos El,El Cardal 251,San Vicente,Foodservice,V3294,Medina Flores Luis Hipolito,LWV,16,-34.4485693,-71.0697916
,3200244438,Espinoza Cofre Maritza del Carmen,Av Rastrojos 9450,San Vicente,Foodservice,V3294,Medina Flores Luis Hipolito,WV,71,-34.4635924,-71.0299578
,3200248824,Ise Corp Sociedad Por Acciones,El Algarrobo 1703 Lt 1,San Vicente,Foodservice,V3294,Medina Flores Luis Hipolito,LWV,31,-34.4364205,-71.0875491
,716,Quintanilla Fernandez Alejandro,Avenida Espana 1009,San Vicente,Foodservice,V3294,Medina Flores Luis Hipolito,M,0,-34.438205,-71.078494
,30724,Araya Sanchez Marcos Antonio,Arturo Prat 1057 Local 17,San Vicente,Foodservice,V3294,Medina Flores Luis Hipolito,MJS,55,-34.438107,-71.078545
,65012,Sucesión Ana Luisa Toro Jara,21 de Mayo 1005,San Vicente,Foodservice,V3294,Medina Flores Luis Hipolito,MJ,90,-34.436527,-71.078125
,65667,Sodexo Casino Faenadora San Vicent,Carr H-66 Km 19 2,San Vicente,Foodservice,V3294,Medina Flores Luis Hipolito,W,786,-34.4289,-71.0837
,81441,Inversiones Y Comercial Portalon Lt,German Riesco 900,San Vicente,Foodservice,V3294,Medina Flores Luis Hipolito,JS,293,-34.439834,-71.077488
,3200137296,Novoa Pérez Claudio Andrés,Pje Pietrasanta 0615 Villa Toscana,San Vicente,Foodservice,V3294,Medina Flores Luis Hipolito,M,0,-34.438045,-71.1045512
,3200155573,Reyes Solis Rosa Ines,Exequiel Gonzalez 365  Local 1,San Vicente,Foodservice,V3294,Medina Flores Luis Hipolito,M,0,-34.43988,-71.07889
,3200162858,Comercial Francisco Castro EIRL,Genaro Lisboa 018 Oficina 6,San Vicente,Foodservice,V3294,Medina Flores Luis Hipolito,LWV,99,-34.437435,-71.07901
,3200163418,Calderon y Gonzalez Limitada,Av España 1063 Local B,San Vicente,Foodservice,V3294,Medina Flores Luis Hipolito,MJS,76,-34.4375062,-71.0784613
,3200166222,Invercogroup Chile SPA,German Riesco 2691,San Vicente,Foodservice,V3294,Medina Flores Luis Hipolito,MJS,12,-34.437572,-71.07846
,3200170259,Comercial Kiya SPA,German Riesco 1162,San Vicente,Foodservice,V3294,Medina Flores Luis Hipolito,MJS,44,-34.438744,-71.0798155
,3200184372,Reyes Fredes Francisco Alejandro,Villa C Colombo 1696  Pío X,San Vicente,Foodservice,V3294,Medina Flores Luis Hipolito,LMWJVS,0,-34.444077,-71.08716
,3200187529,Comercializadora de Alimentos Delca,Pio XII 375,San Vicente,Foodservice,V3294,Medina Flores Luis Hipolito,MJS,0,-34.4384981,-71.0881504
,3200206408,Bustos Sepulveda  Maria Cecilia del,Horario Aranguiz 1500,San Vicente,Foodservice,V3294,Medina Flores Luis Hipolito,MJS,0,-34.43887,-71.08523
,3200206523,Olivares Palma Macarena Paz,Oricio Aranguiz 1334,San Vicente,Foodservice,V3294,Medina Flores Luis Hipolito,MJS,13,-34.439613,-71.08353
,3200209404,La Casa Napoles SPA,German Riesgo 491,San Vicente,Foodservice,V3294,Medina Flores Luis Hipolito,M,0,-34.44071,-71.07319
,3200210918,Upangen SPA,Jose Maria Caro 336,San Vicente,Foodservice,V3294,Medina Flores Luis Hipolito,WS,43,-34.43719,-71.08555
,3200216335,He  Jianfeng,Dr. Exequiel González 045,San Vicente,Foodservice,V3294,Medina Flores Luis Hipolito,MJS,38,-34.436882,-71.07821
,3200219992,Comercial Tagle SPA,Av España 1061,San Vicente,Foodservice,V3294,Medina Flores Luis Hipolito,MJS,0,-34.4373997,-71.078142
,3200219267,Jil Garay Laura Eliana,Jose Maria Caro 336,San Vicente,Foodservice,V3294,Medina Flores Luis Hipolito,L,0,-34.4382205,-71.0832474
,3200224370,Pio Pollo SPA,España Lt E St 25,San Vicente,Foodservice,V3294,Medina Flores Luis Hipolito,MJS,235,-34.437767,-71.07808
,3200228878,Turra Diaz Estefany Danae,Papa Juan XXIII Casa 1743,San Vicente,Foodservice,V3294,Medina Flores Luis Hipolito,MJS,30,-34.4440362,-71.0886777
,3200230341,Alimentos Catalina SPA,German Riesco 944,San Vicente,Foodservice,V3294,Medina Flores Luis Hipolito,MJS,0,-34.4394492,-71.0776925
,3200230340,ASC Silva SPA,Exequiel Gonzalez Lt 1 st 3,San Vicente,Foodservice,V3294,Medina Flores Luis Hipolito,MJS,27,-34.4373622,-71.0775795
,3200234373,Inversiones 24 SPA,German Riesco 946,San Vicente,Foodservice,V3294,Medina Flores Luis Hipolito,MJ,11,-34.4394837,-71.0779478
,3200178336,D y K Limitada,Av España Lote E Sitio 14,San Vicente,Foodservice,V3294,Medina Flores Luis Hipolito,MJS,0,-34.4372148,-71.0803874
,3200242208,DYM SPA,Av German Riesco 938,San Vicente,Foodservice,V3294,Medina Flores Luis Hipolito,MJS,45,-34.4394121,-71.0777305
,3200242210,Comercial L&Q SPA,German Riesco 944,San Vicente,Foodservice,V3294,Medina Flores Luis Hipolito,MJS,38,-34.4396201,-71.0780478
Santa Cruz Sur,3200246538,Express Food SPA,Diaz Besoain 176,Santa Cruz,Foodservice,V1471,V1471,M J S,0,-34.6391614,-71.3673067
Santa Cruz Sur,3200250169,Pamparana Serv Gastronomicos SPA,Los Libertadores 163,Santa Cruz,Foodservice,V1471,V1471,M J S,23,-34.6385732,-71.3643987
Santa Cruz Norte,3200249272,Sanchez SPA,Gonzalo Bulnes 110,Santa Cruz,Foodservice,V1471,V1471,L W V,35,-34.6368917,-71.3613699
Santa Cruz Sur,60918,Hotel Santa Cruz,Pza. de Armas 276 - 286,Santa Cruz,Foodservice,V1471,V1471,M J S,370,-34.6391,-71.3645
Santa Cruz Norte,76067,Fuenzalida Olguin Ines del Carmen,Avda Errazuriz 559,Santa Cruz,Foodservice,V1471,V1471,L W V,77,-34.637602,-71.359867
Santa Cruz Norte,3200046089,Mateluna Gonzalez Veronica Lorena,Adriano Diaz 500,Santa Cruz,Foodservice,V1471,V1471,L W V,0,-34.6312944,-71.361657
Santa Cruz Sur,3200052710,Gaete Moreno Mauricio Eugenio,Gonzalo Bulnes 45 Local 3,Santa Cruz,Foodservice,V1471,V1471,M J S,0,-34.6371099,-71.3628606
Santa Cruz Norte,3200118699,SOMAHI SPA,Av Errazuriz 621 a,Santa Cruz,Foodservice,V1471,V1471,L W V,74,-34.63702,-71.35914
Santa Cruz Norte,3200164416,Pizarro Hermanos SPA,Av Errazuriz 847,Santa Cruz,Foodservice,V1471,V1471,L W V,78,-34.635596,-71.357289
Santa Cruz Norte,3200173110,Astorga Urbina Iris Ines,Av Errazuriz 615 B,Santa Cruz,Foodservice,V1471,V1471,L W V,13,-34.637013,-71.359257
Santa Cruz Norte,3200175856,Mancilla y Salvador Ltda,Gonzalo Bulnes 110,Santa Cruz,Foodservice,V1471,V1471,L W V,0,-34.637016,-71.36145
Santa Cruz Norte,3200182556,Martinez Fuentealba Carolina Belen,Av Cabello 377,Santa Cruz,Foodservice,V1471,V1471,L W V,0,-34.632923,-71.367775
Santa Cruz Sur,3200193058,Muñoz Lizama Camila del Carmen,Gral Del Canto 5,Santa Cruz,Foodservice,V1471,V1471,M J S,20,-34.640344,-71.3651391
Santa Cruz Norte,3200193798,Soto Contreras Raul Rodrigo,Ple Alberto Arrano 240,Santa Cruz,Foodservice,V1471,V1471,L W V,0,-34.632595,-71.34936
Santa Cruz Norte,3200210739,Avis SPA,Av Errazuriz 855,Santa Cruz,Foodservice,V1471,V1471,L W V,0,-34.63609,-71.35772
Santa Cruz Sur,3200211965,Soc Comercial Recreo SPA,Barreales 771,Santa Cruz,Foodservice,V1471,V1471,M J S,0,-34.6410391,-71.3740489
Santa Cruz Norte,3200212148,Moreno Zavalla Yessica Antonella,Av Errazuriz 551 A,Santa Cruz,Foodservice,V1471,V1471,L W V,227,-34.6357982,-71.357726
Santa Cruz Norte,3200212968,Contreras Contreras Yesenia del Car,Los Estanques 248,Santa Cruz,Foodservice,V1471,V1471,L W V,22,-34.6324802,-71.3485053
Santa Cruz Sur,3200215220,Steakhouse SPA,La Lajuela SN,Santa Cruz,Foodservice,V1471,V1471,M J S,104,-34.661212,-71.4109899
Santa Cruz Norte,3200217351,Panaderia y Pasteleria Dolcezza SPA,Diego Portales 839 Lautaro,Santa Cruz,Foodservice,V1471,V1471,L W V,0,-34.633297,-71.35959
Santa Cruz Norte,3200219395,Sanchez Fuentes Marisol Virginia,Av Holanda 1143,Santa Cruz,Foodservice,V1471,V1471,L W V,0,-34.6354084,-71.3485346
Santa Cruz Norte,3200219577,Tres Gallos SPA,Av Errazuriz 39,Santa Cruz,Foodservice,V1471,V1471,L W V,0,-34.6263398,-71.3466003
Santa Cruz Norte,3200219273,Inversiones I Love Sushi SPA,Av F Errazuriz 914,Santa Cruz,Foodservice,V1471,V1471,L W V,39,-34.6346719,-71.3556951
Santa Cruz Sur,3200232380,Panadería Artesanal Como Pan SPA,Las Toscas 77 Santa Cecilia,Santa Cruz,Foodservice,V1471,V1471,M J S,20,-34.6387521,-71.3635252
Santa Cruz Norte,3200242219,Gonzalez Hevia Maria Paz,Av Errazuriz 794,Santa Cruz,Foodservice,V1471,V1471,L W V,38,-34.6359615,-71.3576735
Santa Cruz Norte,3200241849,Delicias Leon y Galaz LTDA,Av Errazuriz 1465,Santa Cruz,Foodservice,V1471,V1471,L W V,13,-34.6299898,-71.3494742
Santa Cruz Sur,57361,Donde Raul,R casanova 454 Loc 8,Santa Cruz,Foodservice,V1471,V1471,M J S,30,-34.641335,-71.37085
Santa Cruz Norte,3200027630,Inversiones Agua Fuerte Ltda,Orlando Diaz Besoain 179,Santa Cruz,Foodservice,V1471,V1471,L W V,62,-34.636528,-71.361694
Santa Cruz Sur,3200062122,Perez Donoso Jose Rafael,Rafael Casanova 591 C,Santa Cruz,Foodservice,V1471,V1471,M J S,119,-34.6406,-71.3736
Santa Cruz Sur,3200116587,Zhong Weiping,Av  Errazuriz 318  B2 Local 3,Santa Cruz,Foodservice,V1471,V1471,M J S,30,-34.63956,-71.36265
Santa Cruz Sur,3200130552,Pizarro Bravo Mauricio Antoni,Claudio Cancino 42,Santa Cruz,Foodservice,V1471,V1471,M J S,208,-34.640792,-71.367492
Santa Cruz Sur,3200144659,JCV Soluciones Integrales SPA,Diaz Besoain 457,Santa Cruz,Foodservice,V1471,V1471,M J S,0,-34.635708,-71.36988
Santa Cruz Sur,3200145743,Espinoza Becerra Nelly del Carmen,Rafael Casanova 480,Santa Cruz,Foodservice,V1471,V1471,M J S,42,-34.64203,-71.37167
Santa Cruz Sur,3200153655,Molina Espinoza Victor Hugo,Rafael Casanova 357,Santa Cruz,Foodservice,V1471,V1471,M J S,0,-34.640831,-71.3676144
Santa Cruz Sur,3200159879,Sociedad Gastronomia Quispe y Diaz,Ramon Sanfurgo 66 Local 12,Santa Cruz,Foodservice,V1471,V1471,M J S,26,-34.642625,-71.366879
Santa Cruz Sur,3200166087,Gendarmeria de Chile Dirección Reg,Arturo Pratt 565,Santa Cruz,Foodservice,V1471,V1471,M J S,306,-34.63717,-71.372025
Santa Cruz Sur,3200166108,Los Colegas SPA,Claudio Cancino 94 Esquina 21 de Ma,Santa Cruz,Foodservice,V1471,V1471,M J S,41,-34.6401,-71.36792
